date,symbol,ltp,cci 2,cci 4,cci 10,cci 30,cci 60,cci 90,cci 120,cci 150,st 10-2
25th Aug,VISASTEEL,32,66.67,-62.13,-113.70,-138.81,-58.77,-67.25,-55.56,-51.04,35.60
25th Aug,MON50EQUAL,31.95,66.67,-61.26,44.61,88.96,73.80,NaN,NaN,NaN,31.48
25th Aug,XTGLOBAL,31.92,-66.67,-68.78,-64.24,-107.02,-172.47,-177.37,-180.10,-117.67,36.18
25th Aug,SIGACHI,31.80,66.67,133.33,103.19,-79.73,-100.15,-134.89,-127.39,-133.90,33.87
25th Aug,IRISDOREME,31.56,-66.67,-104.23,-163.09,-25.63,8.70,51.67,64.27,71.31,34.01
25th Aug,HMAAGRO,31.37,-66.67,-55.14,50,135.49,-21.75,-38.06,-30.07,-48.67,32.00
25th Aug,MOM30IETF,31.30,0,-35.09,58.41,33.78,-27.25,22.25,49.85,59.19,31.57
25th Aug,MFML,31.30,66.67,122.81,230.03,47.41,56.95,38.23,54.64,-8.87,29.38
25th Aug,MOMENTUM,31.07,-66.67,-133.33,50.69,15.46,-43.24,9.44,43.28,51.83,31.63
25th Aug,MANAKALUCO,31,66.67,41.74,-14.91,10.98,66.49,98.80,108.64,107.04,28.47
25th Aug,SURANASOL,30.99,-66.67,-92.94,-90.06,-83.26,-111.20,-124.61,-121.96,-120.89,33.48
25th Aug,SELMC,30.96,-66.67,48.79,99.38,-34.84,-86.77,-107.23,-54.60,-61.76,32.88
25th Aug,HDFCMOMENT,30.93,66.67,96.60,61.47,49.25,-21.58,25.80,51.54,61.17,31.41
25th Aug,EVIETF,30.60,66.67,88.00,80.14,175.60,222.01,161.94,NaN,NaN,28.96
25th Aug,EVINDIA,30.39,66.67,-31.45,70.20,139.15,201.02,139.84,104.41,115.78,29.14
25th Aug,PAISALO,30.31,66.67,-61.95,-39.10,-78.20,-81.92,-87.85,-86.06,-76.94,32.22
25th Aug,GROWWEV,30.30,66.67,11.52,69.80,147.57,191.16,136.08,104.84,115.47,28.92
25th Aug,FINIETF,30.09,66.67,-50,26.58,10.28,-27.34,32.71,55.20,68.20,30.65
25th Aug,ODIGMA,30.07,-66.67,4.78,-32.83,-110.54,-165.07,-165.87,-186.05,-135.36,33.22
25th Aug,JISLDVREQS,30,-66.67,-96.55,34.36,18.52,-40.16,-18.61,4.48,-23.28,27.91
25th Aug,MNC,29.99,-66.67,-108.24,41.72,75.70,106.98,110.56,98.99,113.97,28.91
25th Aug,KOTARISUG,29.96,66.67,37.61,96.05,-64.39,-121.69,-166.87,-163.48,-168.98,31.15
25th Aug,MSCIINDIA,29.77,66.67,55.56,71.84,56.52,22.59,55.51,65.94,NaN,29.93
25th Aug,SOUTHBANK,29.74,-66.67,-117.33,41.33,23.14,-9.45,46.34,59.51,73.62,28.70
25th Aug,LEXUS,29.64,66.67,-54.22,-125.74,-99.92,-131.76,-147.13,-139.30,-114.97,32.76
25th Aug,VIRINCHI,29.50,-66.67,-120.69,54.06,73.27,91.85,124.94,157.37,106.80,27.24
25th Aug,RENUKA,29.40,66.67,-35.10,59.13,-49.42,-97.78,-73.31,-38.96,-53.04,28.20
25th Aug,BASML,29.40,-66.67,-119.61,-59.83,-64.35,-104.45,-108.46,-109.62,-92.18,31.01
25th Aug,ORIENTPPR,29.38,66.67,133.33,234.47,98.67,51.02,59.67,67.47,54.11,27.50
25th Aug,ESAFSFB,29.34,-66.67,-83.80,-146.19,-102.22,-137.38,-96.28,-34.02,-49.26,31.29
25th Aug,BOHRAIND,29.18,66.67,-32.66,-84.41,-53.65,-23.66,-39.13,-52.45,10.57,33.55
25th Aug,SHIVAMAUTO,29.12,-66.67,-80.27,3.13,-41.66,-93.39,-59.06,-30.07,-53.98,28.60
25th Aug,GSEC10YEAR,29.01,-66.67,-81.39,-110.11,-183.82,-168.50,-100.46,8.56,32.62,29.54
25th Aug,BEARDSELL,29,-66.67,-69.25,-92.24,-142.57,-105.51,-54.75,-28.16,-51.20,32.29
25th Aug,BSLNIFTY,28.93,-66.67,-82.67,36.86,26.57,2.38,41.72,58.50,69.56,29.71
25th Aug,PSB,28.87,-66.67,-70.71,38.86,-43.77,-82.95,-74.85,-64.71,-65.05,29.54
25th Aug,UCOBANK,28.83,-66.67,-76.98,45.14,-48.66,-87.74,-119.27,-98.24,-83.78,29.41
25th Aug,SAGARDEEP,28.78,-66.67,-81.67,29.78,-7.06,-63.86,-69.01,-68.54,-78.12,29.44
25th Aug,GSS,28.63,-66.67,-78.32,-9.84,-70.23,-112.14,-132.16,-143.46,-103.11,27.73
25th Aug,KMSUGAR,28.60,-66.67,-128.21,-99.31,59.90,2.99,2.47,10.72,-15.33,27.41
25th Aug,LTGILTBEES,28.58,-66.67,-104.76,-100.40,-123.98,-182.05,-107.00,3.20,29.91,29.15
25th Aug,NIF100IETF,28.40,66.67,133.33,77.55,53.44,25.44,58.14,66.28,77.02,27.61
25th Aug,TRIDENT,28.23,-66.67,-99.68,17.75,-61.32,-112.25,-70.05,-15.56,-22.01,29.45
25th Aug,AXISVALUE,28.23,66.67,35.13,45.56,-8.86,-24.31,14.60,NaN,NaN,30.20
25th Aug,NGIL,28.22,66.67,133.33,302.89,49.31,6.19,-30.16,-53.27,-63.67,29.36
25th Aug,PNC,28.17,-66.67,-64.70,-64.06,-16.22,-9.54,22.10,33.73,-24.41,27.86
25th Aug,LICNETFGSC,28.10,66.67,-62.15,-41.67,-126.05,-145.90,-99.96,7.48,32.06,28.69
25th Aug,KAMDHENU,27.74,-66.67,-108.26,-237.32,-315.80,-165.12,-96.73,-95.20,-83.48,29.95
25th Aug,ALPL30IETF,27.35,-66.67,-113.33,30.42,16.80,-32.37,3.31,43.86,53.12,26.91
25th Aug,ATL,27.31,-66.67,-71.19,-91.50,-128.34,-123.13,-43.09,-9.94,-29.75,30.09
25th Aug,BFSI,27.24,66.67,-50.88,-20.36,-66.65,-55.22,-5.54,42.10,54.33,28.19
25th Aug,HDFCPVTBAN,27.19,-66.67,-130.50,1.47,-55.91,-97.41,-102.88,4.72,27.67,28.33
25th Aug,PVTBANIETF,26.95,-66.67,-85.43,-34.11,-69.06,-114.67,-117.61,-4.67,21.07,27.80
25th Aug,PVTBANKADD,26.94,-66.67,-86.36,-44.24,-81.25,-119.19,-130.45,-8.19,18.36,27.57
25th Aug,AKASH,26.94,-66.67,-122.51,25.44,-62.84,-115.74,-99.95,-55.32,-68.30,27.95
25th Aug,DHANBANK,26.91,-66.67,-95.74,-20.19,-48.34,-91.44,-111.46,-53.87,-24.23,28.18
25th Aug,MUKKA,26.90,66.67,-64.68,-40.97,-89.00,-133.87,-165.04,-158.20,-143.55,28.20
25th Aug,NAGREEKEXP,26.82,-66.67,31.84,115.65,71.91,-26.88,-30.02,-17.66,-47.64,27.80
25th Aug,PRIMO,26.76,-66.67,-106.21,-71.99,-49.55,4.51,NaN,NaN,NaN,29.23
25th Aug,HCC,26.73,-66.67,-133.33,21.67,-15.23,-72.44,-58.85,-28.81,-36.32,25.49
25th Aug,RKDL,26.68,-66.67,-104.17,-107.20,-107.00,-142.73,-83.94,-22.64,-9.45,29.86
25th Aug,MIRCELECTR,26.65,-66.67,-20.02,49.21,112.57,203.14,274.84,329.63,248.30,24.13
25th Aug,AMBICAAGAR,26.63,-66.67,-80.93,-100.06,-91.40,-128.13,-114.09,-88.61,-92.77,29.28
25th Aug,NIBL,26.60,66.67,99.64,1.73,32.44,-29.27,8.78,27.45,40.54,24.89
25th Aug,NAGREEKCAP,26.57,66.67,73.98,-35.72,-15.47,-41.51,-41.65,-38.60,-54.69,28.51
25th Aug,MOTOGENFIN,26.55,-66.67,46.35,110.23,-7.23,-19.02,-29.62,-4.13,-29.52,28.48
25th Aug,HDFCNIF100,26.37,-66.67,-123.81,45.08,18.66,-10.53,32.83,55.12,67.30,26.56
25th Aug,LANCORHOL,26.35,66.67,84.36,168.55,283.88,337.59,376.24,248.19,79.91,22.79
25th Aug,DIGISPICE,26.24,-66.67,-115.91,29.47,121.58,189.59,201.15,210.57,148.49,24.90
25th Aug,AUTOIETF,26.12,-66.67,-103.61,55.39,160.80,264.37,219.19,141.42,158.67,25.13
25th Aug,NIF10GETF,25.85,-66.67,-87.01,-147.15,-188.09,-201.08,-112.64,5.55,31.19,25.85
25th Aug,KELLTONTEC,25.81,66.67,-36.84,-17.31,-76.36,-35.92,22.76,44.35,20.42,28.51
25th Aug,AIRAN,25.81,-66.67,-105.96,-135.04,-99.99,-113.62,-100.21,-95.45,-98.18,27.76
25th Aug,DBSTOCKBRO,25.66,-66.67,-80.95,-10.23,-75.57,-119.82,-131.79,-122.44,-93.63,28.60
25th Aug,RAJRILTD,25.57,66.67,-59.09,-106.64,-177.92,-148.29,-46.42,0.954,19.05,26.90
25th Aug,ASHIMASYN,25.41,-66.67,-128.54,-6.26,-25.31,-74.85,-92.81,-18.24,-23.52,23.28
25th Aug,ALPHAETF,25.35,66.67,19.05,69.28,55.49,22.82,58.77,69.99,82.41,25.49
25th Aug,HTMEDIA,25.31,-66.67,25.53,88.10,117.65,121.83,144.31,157.37,175.69,23.26
25th Aug,LAXMICOT,25.16,-66.67,-98.22,-33.73,-88.56,-137.84,-69.48,-36.77,-36.72,27.74
25th Aug,MAGNUM,25.10,66.67,133.33,208.15,49.26,-35.90,-61.64,-73.58,-73.29,21.98
25th Aug,SINDHUTRAD,24.71,66.67,125.03,101.26,-64.28,-59.02,-4.68,27.04,42.40,26.49
25th Aug,MAHKTECH,24.68,-66.67,-76.44,26.55,95.21,127.42,167.94,102.97,101.75,23.29
25th Aug,KHANDSE,24.17,-66.67,-104.17,-106.11,-72.42,1.96,31.25,46.66,0.756,22.57
25th Aug,SECURKLOUD,24.14,66.67,100,51.34,36.61,11.03,-30.45,15.18,-15.02,26.09
25th Aug,ACEINTEG,23.90,66.67,70.81,37.19,-61.13,-102.09,-88.15,-35.52,-40.60,26.93
25th Aug,ESSARSHPNG,23.85,66.67,-15.27,-86.88,-118.40,-160.27,-167.54,-94.75,-103.09,26.61
25th Aug,TARAPUR,23.79,-66.67,-102.74,-148.53,-141.37,-128.71,-141.73,-140.24,-124.13,26.52
25th Aug,3IINFOLTD,23.69,66.67,85.86,170.39,20.51,-38.15,-35.32,-3.76,-33.82,22.41
25th Aug,ECAPINSURE,23.53,-66.67,-133.33,35.66,41.11,28.92,61.72,70.33,83.63,22.47
25th Aug,MONIFTY500,23.45,66.67,-39.93,57.88,30.17,17.42,57.27,65.60,78.38,23.83
25th Aug,HINDMOTORS,22.98,-66.67,-133.33,-82.88,-77.32,-90.04,-101.69,-79.29,-89.80,24.44
25th Aug,RUSHIL,22.96,-66.67,-133.33,32.42,-72.34,-113.88,-89.58,-69.16,-83.72,23.98
25th Aug,PHARMABEES,22.95,66.67,97.90,89.23,11.82,58.11,84.52,95.62,102.86,21.79
25th Aug,MID150,22.70,-66.67,0.657,61.97,106.27,119.98,111.42,NaN,NaN,21.34
25th Aug,LOWVOLIETF,22.47,66.67,51.28,79.49,166.62,169.42,163.93,114.84,129.75,21.66
25th Aug,RPPL,22.32,-66.67,-89.79,-86.16,-146.43,-197.54,-229.07,-122.75,-114.43,24.79
25th Aug,FLEXITUFF,22.17,66.67,97.04,67.30,-72.14,-139.27,-189.50,-206.10,-135.56,19.42
25th Aug,PRAENG,22.12,-66.67,-76.07,62.12,94.05,45.74,62.40,62.91,19.22,19.68
25th Aug,MIDCAPIETF,22.10,66.67,101.79,101.38,16.65,6.27,52.00,63.51,77.04,22.69
25th Aug,SAKHTISUG,21.94,-66.67,-92.86,-29.74,-94.93,-140.89,-130.79,-76.95,-80.28,23.21
25th Aug,NARMADA,21.90,-66.67,-77.12,-121.71,20.56,75.06,111.34,146.83,127.48,21.19
25th Aug,MIDCAPETF,21.84,-66.67,-75.76,19.28,-43.60,-62.48,16.98,46.05,59.71,21.15
25th Aug,NECCLTD,21.72,66.67,-52.36,-96.25,-103.92,-121.97,-132.42,-107.75,-93.81,23.29
25th Aug,BALKRISHNA,21.70,-66.67,65.99,150.49,90.01,75.69,84.09,94.49,75.19,19.46
25th Aug,HDFCMID150,21.68,-66.67,-70.25,48.11,-3.11,-17.89,39.59,57.56,71.16,22.46
25th Aug,SHEKHAWATI,21.65,66.67,73.95,35.32,-81.50,-130.63,-115.58,-121.55,-110.36,23.69
25th Aug,CENTEXT,21.60,-66.67,-130.36,-127.89,-143.54,-34.48,18.95,39.04,34.50,23.58
25th Aug,NIFTYQLITY,21.48,-66.67,62.22,93.13,70.70,45.79,68.91,71.75,80.65,21.77
25th Aug,LATTEYS,21.35,66.67,9.37,85.63,-2.84,-38.93,-27.36,10.48,-16.95,21.83
25th Aug,QUAL30IETF,21.24,66.67,-27.59,70.71,50.38,11.70,44.27,60.64,70.85,20.79
25th Aug,UTKARSHBNK,21.20,-66.67,-50.48,63.79,-37.87,-94.82,-130.71,-138.18,-106.32,21.61
25th Aug,LOWVOL1,21.16,-66.67,-128.71,23.44,88.74,98.72,109.47,91.31,104.30,20.19
25th Aug,BAJAJHIND,21.09,-66.67,-90.26,-91.06,-103.42,-136.35,-81.91,-39.04,-51.42,22.38
25th Aug,ALMONDZ,20.99,-66.67,49.52,110.86,-5.69,-20.03,-31.41,-26.13,-45.46,21.80
25th Aug,HDFCLOWVOL,20.82,-66.67,-101.67,46.94,119.98,114.38,128.08,101.88,115.55,20.27
25th Aug,BRNL,20.75,-66.67,-132.85,52.58,10.66,-38.52,-64.67,-68.59,-71.07,18.71
25th Aug,UNIINFO,20.75,66.67,22.09,85.92,37.76,77.14,82.83,87.32,-3.69,21.37
25th Aug,AVONMORE,20.66,66.67,52.57,112.60,190.31,181.10,50.69,63.86,23.26,18.44
25th Aug,QUALITY30,20.56,66.67,82.09,139.77,NaN,NaN,NaN,NaN,NaN,20.93
25th Aug,ENERGYDEV,20.48,-66.67,-71.56,52.01,-26.29,-50.80,-9.03,22.02,-0.672,21.80
25th Aug,PVP,20.16,-66.67,-23.69,79.68,29.83,-49.42,-78.77,-96.09,-101.25,18.30
25th Aug,MOTISONS,19.96,-66.67,-92.27,48.60,-36.43,-27.15,18.31,36.19,8.55,18.68
25th Aug,CCCL,19.86,66.67,129.99,276.34,182.02,62.23,57.33,77.10,85.67,15.66
25th Aug,COMPUSOFT,19.79,-66.67,-126.27,-125.99,-91.32,-131.08,-82.01,-29.25,-43.83,21.81
25th Aug,YESBANK,19.55,66.67,132.09,133.05,49.07,-14.63,-5.54,31.91,42.93,19.11
25th Aug,ARCHIES,19.30,-66.67,-76.54,-18.56,-80.68,-90.25,-59.73,-16.04,-31.52,20.48
25th Aug,GENUSPAPER,19.25,66.67,133.33,165.25,45.98,-16.76,-13.99,1.40,-4.34,17.68
25th Aug,SBC,19.14,66.67,50.35,76.12,126.82,136.49,170.99,195.70,207.15,17.83
25th Aug,ATALREAL,19.10,66.67,46.86,-27.92,-39.82,6.25,46.71,66.73,84.42,20.47
25th Aug,SURANAT&P,19.03,66.67,50.35,94.33,75.20,-9.49,-4.33,-10.56,-33.48,19.79
25th Aug,CCHHL,18.94,66.67,125.50,199.53,68.93,85.00,99.14,118.15,101.41,19.60
25th Aug,EQUIPPP,18.90,66.67,37.42,-63.24,-56.32,-44.30,-73.16,-86.57,-94.37,20.36
25th Aug,JPPOWER,18.70,-66.67,-96.89,-50.38,-75.45,-24.49,23.56,46.05,61.67,20.31
25th Aug,SIL,18.60,-66.67,-112.82,31.78,-61.28,-110.89,-112.50,-123.48,-83.33,19.81
25th Aug,A2ZINFRA,18.60,66.67,76.92,-53.06,-105.85,-90.65,14.63,33.56,21.86,20.41
25th Aug,PRITIKAUTO,18.48,-66.67,-86.61,51.82,45.66,38.41,65.98,72.71,13.03,19.35
25th Aug,SEYAIND,18.30,-66.67,-121.77,-169.99,-74.08,10.89,-25.38,-47.63,-63.20,20.73
25th Aug,IEL,18.28,-66.67,58.39,119.20,108.68,-22.83,7.12,23.75,9.66,17.03
25th Aug,ALOKINDS,18.05,-66.67,-90.37,-10.14,-73.25,-115.97,-56.58,-8.13,-6.08,18.97
25th Aug,INDOWIND,17.89,66.67,80.00,65.67,-25.24,-78.27,-94.48,-34.93,-47.43,18.47
25th Aug,SALSTEEL,17.86,66.67,96.10,173.93,210.26,99.03,28.13,10.98,-21.81,15.94
25th Aug,MIDSELIETF,17.63,-66.67,46.07,101.39,25.05,1.48,47.92,62.20,74.61,16.90
25th Aug,OSWALSEEDS,17.52,-66.67,48.15,92.43,204.36,321.45,376.32,349.62,204.93,16.87
25th Aug,DRCSYSTEMS,17.50,0,-3.42,-25.67,-65.57,-113.61,-91.64,-86.52,-89.62,18.56
25th Aug,CINEVISTA,17.20,-66.67,-107.18,-101.13,-119.49,-53.02,3.88,28.09,34.57,19.33
25th Aug,TFL,17.16,-66.67,-34.48,-10.40,-64.94,-33.69,13.54,40.19,13.96,18.51
25th Aug,MOSMALL250,17.10,66.67,20.29,75.64,-28.51,-41.85,24.60,49.69,61.50,17.27
25th Aug,SYNCOMF,17.09,-66.67,-133.33,-93.66,-137.92,-121.04,-75.01,-43.92,-45.54,18.42
25th Aug,YAARI,16.60,-66.67,59.61,26.52,103.64,15.34,48.44,64.01,76.58,15.05
25th Aug,ASHOKAMET,16.45,-66.67,-133.33,-247.17,-130.63,-161.05,-116.44,-115.65,-85.21,18.48
25th Aug,CALSOFT,16.42,-66.67,-73.68,54.69,49.62,41.30,71.16,93.98,108.59,15.96
25th Aug,SADBHAV,16.42,-66.67,52.00,97.66,207.92,292.96,270.93,269.84,113.75,15.33
25th Aug,BCG,16.36,-66.67,-72.64,47.20,38.98,84.01,108.54,87.39,54.91,15.31
25th Aug,CYBERMEDIA,16.35,66.67,131.62,-21.38,-75.97,-57.22,-3.65,16.17,-25.35,18.09
25th Aug,SILLYMONKS,16.25,66.67,125.05,108.62,-56.81,-32.47,-40.46,-36.32,-55.54,17.36
25th Aug,MULTICAP,16.18,66.67,22.76,74.87,12.02,-3.67,45.49,61.00,74.61,16.31
25th Aug,MGEL,16.14,-66.67,-82.21,-120.43,-136.01,23.16,53.86,66.34,80.43,17.34
25th Aug,ANMOL,16.06,-66.67,-80.98,11.51,7.71,-54.24,-60.53,-41.08,-60.87,15.13
25th Aug,EUROTEXIND,15.98,66.67,133.33,233.44,280.99,75.82,108.85,118.32,127.75,13.07
25th Aug,INFIBEAM,15.93,66.67,-53.06,61.22,35.98,-46.21,-62.58,-71.98,-79.44,15.06
25th Aug,HYBRIDFIN,15.90,66.67,71.09,69.81,32.33,-35.64,19.63,39.64,53.15,14.41
25th Aug,GOLDCASE,15.86,66.67,113.52,36.38,54.24,84.16,101.31,87.27,84.69,15.31
25th Aug,JYOTISTRUC,15.78,-66.67,-89.06,-114.47,-94.22,-127.09,-142.90,-115.85,-107.61,17.02
25th Aug,BLBLIMITED,15.63,-66.67,-103.00,-211.76,8.06,51.28,53.03,43.23,-13.56,15.17
25th Aug,SETCO,15.56,66.67,133.33,44.53,-34.86,-92.50,-123.18,-136.71,-149.03,15.65
25th Aug,TNTELE,15.47,66.67,133.33,-13.02,-87.41,-14.07,18.23,39.33,55.48,14.33
25th Aug,HCL-INSYS,15.45,66.67,75.72,155.66,43.19,-38.74,-17.75,12.66,22.76,14.52
25th Aug,NECLIFE,15.30,-66.67,20.19,66.67,-38.29,-78.89,-109.23,-137.62,-127.36,13.81
25th Aug,PATINTLOG,15.27,-66.67,-131.71,-8.66,-79.79,-69.28,-54.25,-18.18,-40.98,16.70
25th Aug,PARSVNATH,15.15,-66.67,-90.45,-19.48,-64.56,-100.72,-122.62,-146.97,-168.03,17.11
25th Aug,HEALTHY,15.14,66.67,107.94,120.70,77.97,96.47,118.02,122.47,135.91,14.50
25th Aug,OSIAHYPER,15.13,66.67,100.47,148.83,80.56,-20.40,-53.51,-76.17,-94.94,14.19
25th Aug,SIMBHALS,14.81,66.67,-62.82,-16.61,-72.56,-95.36,-40.27,-7.00,-23.10,16.62
25th Aug,ORTINGLOBE,14.75,66.67,78.06,35.10,23.95,80.22,127.44,155.31,69.15,12.34
25th Aug,HATHWAY,14.73,-66.67,-88.22,44.92,-43.97,-76.76,-34.43,6.97,7.78,15.21
25th Aug,INTERNET,14.65,-66.67,-72.38,58.83,133.44,NaN,NaN,NaN,NaN,14.09
25th Aug,UYFINCORP,14.49,66.67,-27.65,-86.42,-140.26,-224.27,-278.80,-309.76,-187.94,16.62
25th Aug,NV20IETF,14.48,-66.67,-27.51,65.32,35.52,-28.54,-13.62,27.16,11.29,14.69
25th Aug,ALANKIT,14.30,-66.67,-77.95,-121.34,-110.14,-95.13,-79.13,-83.77,-75.33,15.56
25th Aug,GREENPOWER,14.27,66.67,-22.22,46.91,26.02,23.27,58.06,80.09,54.09,13.59
25th Aug,RANASUG,14.25,-66.67,-20.29,73.05,-30.45,-80.90,-47.31,-23.32,-38.06,14.94
25th Aug,PILITA,14.15,-66.67,-107.07,-98.24,-137.24,-100.26,-124.24,-48.55,-42.96,15.43
25th Aug,GLOBALE,14.14,-66.67,43.44,100.68,100.58,-31.37,-64.46,-80.98,-80.12,14.61
25th Aug,TCIFINANCE,13.97,66.67,133.33,269.39,-28.88,-42.84,2.18,18.12,10.68,14.99
25th Aug,SHYAMTEL,13.90,-66.67,-76.39,-64.08,-82.31,-61.78,-12.55,4.57,-8.55,15.66
25th Aug,NILASPACES,13.88,-66.67,-90.48,43.65,-16.70,53.27,82.76,107.51,77.52,14.65
25th Aug,HARDWYN,13.85,-66.67,-116.67,-144.15,-87.81,-87.59,-24.48,21.91,-12.32,14.44
25th Aug,PRAXIS,13.84,66.67,82.88,130.10,132.95,110.33,92.18,86.61,31.06,11.89
25th Aug,FMNL,13.71,66.67,133.33,147.13,-22.39,-63.96,-80.31,-97.53,-94.13,14.36
25th Aug,PCJEWELLER,13.71,66.67,49.01,92.03,-60.51,-15.06,5.58,13.15,11.75,14.38
25th Aug,MOKSH,13.71,-66.67,5.13,6.92,-40.76,-82.97,-72.88,-39.81,-43.42,14.57
25th Aug,JETFREIGHT,13.65,66.67,-43.64,-65.71,-45.23,-72.80,-43.97,11.79,5.16,14.70
25th Aug,URJA,13.49,-66.67,-94.25,34.98,-56.06,-105.09,-100.42,-32.88,-34.86,14.17
25th Aug,SGL,13.43,66.67,132.49,25.05,-62.48,-104.60,-84.12,-26.24,-38.04,14.74
25th Aug,ASTRON,13.17,-66.67,-133.33,-181.06,-157.39,-129.12,-113.60,-59.40,-67.15,15.79
25th Aug,SUBEXLTD,13.10,-66.67,-113.28,-19.30,-38.50,-84.35,-45.92,-23.48,-50.27,12.37
25th Aug,EQUAL200,12.97,66.67,-66.67,53.26,8.92,-14.85,30.11,NaN,NaN,12.65
25th Aug,VAL30IETF,12.96,66.67,-54.97,-34.50,-44.45,-49.54,-7.41,35.66,51.25,13.16
25th Aug,CELEBRITY,12.89,66.67,86.06,196.32,-9.40,-14.22,23.08,51.63,36.64,13.53
25th Aug,AXISBPSETF,12.82,66.67,77.78,100.00,84.67,89.33,95.62,99.09,102.15,12.58
25th Aug,AKG,12.62,-66.67,-96.30,-83.02,-77.37,-100.45,-86.22,-89.05,-79.10,13.70
25th Aug,ONELIFECAP,12.56,66.67,98.06,186.19,-7.50,-29.38,19.18,44.55,15.22,13.11
25th Aug,ZEEMEDIA,12.42,-66.67,-133.33,-226.50,-107.99,-153.61,-189.29,-161.13,-141.75,13.22
25th Aug,UNIVAFOODS,12.32,0,0,47.62,102.59,128.40,138.52,148.20,160.48,12.18
25th Aug,LIBAS,12.30,-66.67,-129.41,17.22,-45.68,-100.44,-94.18,-49.73,-64.98,11.05
25th Aug,DPSCLTD,12.21,-66.67,-114.67,-19.61,-67.48,-111.14,-113.83,-67.92,-80.13,12.81
25th Aug,CONSUMER,12.20,-66.67,-120.57,49.67,127.28,161.60,141.26,113.52,125.06,11.77
25th Aug,TGBHOTELS,12.19,66.67,111.26,217.07,39.25,1.17,48.80,66.72,29.87,12.60
25th Aug,RTNPOWER,12.17,-66.67,-84.50,-4.26,-64.85,-73.27,-17.74,11.36,20.56,13.07
25th Aug,ASMS,12.15,-66.67,-127.27,-110.08,-122.35,-161.87,-111.57,-131.88,-118.86,13.55
25th Aug,VAISHALI,12.02,-66.67,-82.63,-73.59,-125.19,-64.50,-72.95,-61.08,-62.46,11.93
25th Aug,HLVLTD,12.01,-66.67,-52.47,26.21,-86.63,-145.31,-137.63,-131.65,-109.91,12.46
25th Aug,SILVERCASE,11.88,66.67,100.00,108.93,121.68,107.95,108.45,NaN,NaN,11.09
25th Aug,SEPC,11.77,-66.67,-94.59,30.39,-35.27,-83.56,-114.50,-128.59,-127.06,11.28
25th Aug,AONETOTAL,11.70,66.67,133.33,111.42,52.62,25.29,61.98,NaN,NaN,11.28
25th Aug,HINDNATGLS,11.45,-66.67,-94.52,-149.51,-164.40,-240.64,-182.22,-158.80,-162.24,13.32
25th Aug,TTL,11.40,-66.67,7.78,-10.85,-95.90,-128.87,-171.97,-144.46,-155.75,12.03
25th Aug,TATSILV,11.34,66.67,132.43,90.61,91.13,99.56,100.58,115.36,133.02,10.61
25th Aug,OILIETF,11.30,-66.67,-133.33,-32.63,-65.73,-104.39,-81.79,1.46,20.11,11.58
25th Aug,GROWWN200,11.30,66.67,58.82,79.71,57.30,27.48,60.92,68.05,NaN,10.80
25th Aug,BAIDFIN,11.20,-66.67,-122.78,-64.40,-94.17,-73.25,-6.45,24.81,6.98,12.14
25th Aug,NILAINFRA,10.93,-66.67,-132.49,-164.34,-89.16,-109.13,-37.10,6.78,2.14,11.81
25th Aug,TAKE,10.93,-66.67,-70.18,57.82,109.45,117.59,139.14,153.58,70.39,11.59
25th Aug,JHS,10.92,66.67,-52.53,-100.40,-122.95,-189.74,-201.96,-195.48,-126.65,12.29
25th Aug,AAKASH,10.89,66.67,-2.20,34.60,128.91,55.85,77.54,98.57,97.39,10.25
25th Aug,GROWWNET,10.88,-66.67,-47.31,70.80,134.56,NaN,NaN,NaN,NaN,10.36
25th Aug,MID150CASE,10.69,66.67,56.86,96.16,21.50,-6.76,44.89,60.26,73.63,10.39
25th Aug,TOP100CASE,10.68,66.67,23.93,77.01,62.13,23.32,58.69,65.78,76.88,10.19
25th Aug,ADROITINFO,10.55,-66.67,-133.33,-114.08,-57.72,-99.52,-78.97,-66.69,-64.25,11.35
25th Aug,TRU,10.54,66.67,52.96,-30.14,-98.12,-122.13,-42.05,-23.95,-29.89,11.19
25th Aug,LAL,10.52,-66.67,21.33,89.76,-60.89,-111.22,-82.29,-85.31,-85.72,11.71
25th Aug,GROWWMOM50,10.49,66.67,130.43,91.18,9.72,-52.58,NaN,NaN,NaN,10.76
25th Aug,KAMOPAINTS,10.42,66.67,130.16,97.79,144.43,24.00,-7.43,-0.497,-38.06,9.66
25th Aug,RAMASTEEL,10.39,-66.67,-89.12,-144.07,-110.50,-130.86,-77.55,-42.07,-51.18,11.09
25th Aug,TOP15IETF,10.34,66.67,133.33,84.11,62.93,NaN,NaN,NaN,NaN,10.46
25th Aug,HEADSUP,10.28,-66.67,-96.88,-7.99,62.34,83.58,27.62,-19.96,-22.54,9.86
25th Aug,GROWWLOVOL,10.24,66.67,-6.56,71.47,103.91,NaN,NaN,NaN,NaN,10.35
25th Aug,AONENIFTY,10.22,-66.67,-66.67,40.22,40.38,-3.47,NaN,NaN,NaN,10.48
25th Aug,VIPULLTD,10.17,66.67,93.59,8.84,6.52,-57.67,-88.64,-97.41,-81.42,11.00
25th Aug,SHANTI,10.11,66.67,-30.30,-48.98,-94.17,-97.30,-124.22,-136.93,-137.48,10.19
25th Aug,RAJVIR,10,-66.67,-116.05,-92.13,65.82,109.96,117.22,116.89,19.06,10.76
