date,symbol,ltp,cci 2,cci 4,cci 10,cci 30,cci 60,cci 90,cci 120,cci 150,st 10-2
25th Aug,JINDALSAW,205.30,66.67,-0.450,64.90,-59.45,-98.14,-96.30,-103.94,-120.25,213.05
25th Aug,UNIDT,204.90,-66.67,-104.76,-47.87,-64.47,-52.58,-38.00,-51.47,-68.78,217.20
25th Aug,CUB,204.64,-66.67,-133.33,-157.51,-128.54,-13.68,33.71,58.25,71.71,204.09
25th Aug,MINDTECK,203.50,-66.67,-75.03,20.44,-39.50,-88.53,-88.07,-29.32,-39.43,189.40
25th Aug,KROSS,203.35,66.67,113.40,208.74,135.91,101.37,120.29,137.76,139.44,181.16
25th Aug,KCP,203.30,-66.67,-104.59,-59.41,-59.13,-38.76,-45.18,-9.51,-6.43,214.99
25th Aug,CHEMBONDCH,203.01,66.67,89.82,199.07,NaN,NaN,NaN,NaN,NaN,185.62
25th Aug,BAJEL,202.84,-66.67,-103.06,-201.71,-139.61,-127.09,-38.18,2.38,-2.12,223.69
25th Aug,MVGJL,201.86,-66.67,-133.33,-48.62,-92.00,-102.83,-114.11,-90.61,-93.54,218.22
25th Aug,RESPONIND,201,-66.67,-88.04,-15.65,-76.73,-78.14,-28.98,-15.59,-32.55,212.99
25th Aug,KNRCON,200.21,66.67,-65.18,-56.53,-104.89,-140.59,-147.98,-155.09,-105.66,210.03
