date,symbol,ltp,cci 2,cci 4,cci 10,cci 30,cci 60,cci 90,cci 120,cci 150,st 10-2
22nd Aug,FMGOETZE,533.10,-66.67,-28.30,30.68,-81.06,-24.09,40.76,59.57,75.48,561.09
22nd Aug,SBCL,532,66.67,82.49,87.50,-24.54,17.09,54.31,75.05,76.13,536.03
22nd Aug,GNFC,531.55,66.67,67.91,117.30,1.74,-34.21,15.87,39.28,18.39,509.42
22nd Aug,VESUVIUS,531.10,66.67,69.59,111.54,55.99,-39.26,2.53,36.40,53.31,551.06
22nd Aug,SEMAC,530.65,66.67,-33.38,24.09,4.93,59.21,82.58,106.93,127.76,490.30
22nd Aug,HNDFDS,529.90,-66.67,-71.67,30.89,-78.67,-72.74,-63.52,-62.75,-34.80,546.61
22nd Aug,ELLEN,527.40,66.67,133.33,113.40,-66.31,NaN,NaN,NaN,NaN,552.67
22nd Aug,BERGEPAINT,527,-66.67,-96.23,-130.00,-163.15,-197.59,-168.50,-52.35,-10.53,559.14
22nd Aug,JINDALPOLY,523.70,-66.67,-48.67,-68.33,-92.59,-158.95,-178.90,-177.17,-141.74,553.62
22nd Aug,HLEGLAS,523.25,66.67,44.50,100.45,261.80,303.22,140.46,126.73,147.18,468.53
22nd Aug,ABDL,522.10,-66.67,0.743,83.49,131.19,122.66,131.79,133.96,156.00,490.78
22nd Aug,AADHARHFC,521.85,66.67,79.59,151.03,116.84,104.31,140.08,157.26,156.00,495.02
22nd Aug,ARVINDFASN,521.40,66.67,46.80,72.77,30.70,81.23,103.82,106.92,107.20,539.37
22nd Aug,KPIGREEN,518.85,-66.67,-95.27,-17.79,-58.04,13.46,53.72,68.49,82.01,546.79
22nd Aug,VISHNU,518.20,66.67,111.95,191.90,47.89,-18.45,27.33,49.25,64.48,523.71
22nd Aug,TDPOWERSYS,517.95,66.67,133.33,94.30,127.80,110.47,90.13,80.86,91.26,529.47
22nd Aug,JSWENERGY,517.90,-66.67,-100.90,-165.15,-152.69,-16.47,30.00,20.71,26.22,512.06
22nd Aug,VBL,516.60,-66.67,27.16,67.24,82.37,125.99,68.42,47.41,26.33,522.96
22nd Aug,INNOVANA,516,-66.67,-88.80,-106.30,-63.40,6.12,42.49,64.81,79.56,549.87
22nd Aug,DABUR,515.95,-66.67,-88.25,24.81,-24.44,51.22,80.42,92.26,60.79,505.30
22nd Aug,KKCL,512.20,-66.67,52.40,-10.10,-98.72,-20.45,23.53,40.23,24.51,544.47
22nd Aug,ASKAUTOLTD,511.80,-66.67,0.201,74.14,26.53,44.51,76.94,99.63,120.77,476.72
22nd Aug,KALYANKJIL,511.15,-66.67,50.85,-73.68,-124.89,-113.58,-102.88,-31.77,-21.86,550.93
22nd Aug,MATRIMONY,511,66.67,133.33,-22.76,-95.40,-76.69,-29.54,-40.89,-55.95,544.97
22nd Aug,MINDACORP,507.85,66.67,-54.15,50.20,10.75,-43.17,-29.69,-33.24,-51.30,483.17
22nd Aug,SANATHAN,507.80,66.67,25.40,72.56,-14.03,38.59,71.28,84.46,91.12,473.49
22nd Aug,UNICHEMLAB,502.80,-66.67,-78.99,5.41,-85.41,-161.45,-199.51,-193.02,-174.12,549.16
22nd Aug,AVL,502.25,-66.67,56.45,88.89,189.23,285.84,255.27,242.31,200.61,460.98
22nd Aug,CENTENKA,500,-66.67,-83.03,22.88,-53.88,-8.62,13.30,-6.91,-18.30,520.10
22nd Aug,SUNDARMHLD,499.90,-66.67,-7.95,82.69,55.39,62.87,72.64,88.51,105.17,464.64
22nd Aug,GUJAPOLLO,499.80,66.67,133.33,111.85,119.41,125.66,167.03,188.89,209.61,439.96
22nd Aug,ELGIEQUIP,499.60,-66.67,-133.33,-73.29,-111.37,-147.66,-22.57,3.76,-4.52,537.24
22nd Aug,IDEAFORGE,499.05,66.67,133.33,230.77,19.74,-44.58,-9.14,21.51,24.04,447.84
22nd Aug,TARIL,498.95,-66.67,-11.76,-59.63,-62.93,-18.81,-33.37,13.03,29.17,540.07
22nd Aug,IGARASHI,498.20,-66.67,-77.57,-70.65,-106.84,-51.15,-25.77,-23.66,-44.34,543.92
22nd Aug,SHIVALIK,496.60,-66.67,-133.33,-96.27,-140.08,-164.17,-170.21,-150.42,-116.38,552.26
22nd Aug,JSFB,496.30,66.67,107.04,195.32,96.39,19.63,2.62,39.65,55.62,454.83
22nd Aug,RATEGAIN,496,-66.67,28.99,82.28,113.62,164.92,132.11,126.98,-2.34,467.71
22nd Aug,SOMANYCERA,495,-66.67,-133.33,-135.67,-128.23,-99.69,-15.46,12.58,10.43,542.23
22nd Aug,SRM,491.95,-66.67,6.72,70.66,61.50,74.15,77.20,87.50,104.48,495.35
22nd Aug,ASAL,491.10,-66.67,-133.33,60.96,-41.64,-68.32,-47.96,-34.74,-39.91,465.18
22nd Aug,SMARTWORKS,491.10,66.67,133.33,130.23,NaN,NaN,NaN,NaN,NaN,445.27
22nd Aug,HPL,490.90,-66.67,-83.08,-63.33,-156.03,-188.05,-39.07,-2.32,5.97,544.50
22nd Aug,HARIOMPIPE,490.60,-66.67,-98.72,4.64,63.98,103.72,129.70,151.96,123.81,457.32
22nd Aug,JGCHEM,489.40,-66.67,-122.78,-33.60,-19.05,51.02,80.84,106.43,129.62,478.43
22nd Aug,SAREGAMA,489.30,66.67,133.33,94.51,34.87,-46.36,-68.43,-58.84,-58.94,501.67
22nd Aug,TI,489.25,66.67,-66.23,-37.71,34.25,80.64,120.27,137.29,142.06,472.87
22nd Aug,URAVIDEF,489,66.67,-65.80,-107.25,-107.58,-119.64,-53.19,19.80,33.31,522.19
22nd Aug,ASHAPURMIN,488.80,-66.67,-132.12,-110.32,-110.84,26.41,60.51,85.17,71.15,552.27
22nd Aug,NIPPOBATRY,488,66.67,100.88,143.56,153.96,47.45,-5.80,29.24,16.33,447.78
22nd Aug,PRECOT,487.10,66.67,60.67,46.02,-83.25,-130.14,-59.02,-18.02,-19.01,507.17
